,ros_time,wheel_meas_index,cmd_left_vel,meas_left_vel,cmd_right_vel,meas_right_vel,warthog_odom_lin_vel,warthog_odom_ang_vel
10880,1603824583152206897,2104,0.0,0.7417649320975901,0.0,1.3308135546456763,0.9956195987713155,0.17259436874143252
10881,1603824583202193021,2104,0.0,0.7417649320975901,0.0,1.3308135546456763,0.7888666616865597,0.16350414423330994
10882,1603824583252260923,2105,0.0,-0.2879793265790644,0.0,0.28361600344907856,0.5821116462389682,0.15441380310117464
10883,1603824583302200078,2105,0.0,-0.2879793265790644,0.0,0.28361600344907856,0.43321298864470587,0.03817943351882805
10884,1603824583352199077,2105,0.0,-0.2879793265790644,0.0,0.28361600344907856,0.2843142798125118,-0.07805482574101652
10885,1603824583402188062,2105,0.0,-0.2879793265790644,0.0,0.28361600344907856,0.21984618202312362,-0.037936497718361856
10886,1603824583452177047,2105,0.0,-0.2879793265790644,0.0,0.28361600344907856,0.1553779998516751,0.00218187204393807
10887,1603824583502214908,2106,0.0,0.0,0.0,-0.09599310885968812,0.09091001173004803,0.0423001446945439
10888,1603824583552265882,2106,0.0,0.0,0.0,-0.09599310885968812,0.058381087790267065,0.02327102937689804
10889,1603824583602185964,2106,0.0,0.0,0.0,-0.09599310885968812,0.02585266900139197,0.004242171414975144
10890,1603824583652151107,2106,0.0,0.0,0.0,-0.09599310885968812,0.010471983296867483,0.016968507104396652
10891,1603824583702179908,2106,0.0,0.0,0.0,-0.09599310885968812,-0.004908628107117251,0.029694781315883666
10892,1603824583752243041,2106,0.0,0.0,0.0,-0.09599310885968812,-0.020289425250361207,0.042421209212032414
10893,1603824583802223920,2106,0.0,0.0,0.0,-0.09599310885968812,-0.02022397566007889,0.02654362341795257
10894,1603824583852181911,2106,0.0,0.0,0.0,-0.09599310885968812,-0.020158525429920592,0.010665882387550393
10895,1603824583902200937,2106,0.0,0.0,0.0,-0.09599310885968812,-0.01439894857402004,0.005332940854624925
10896,1603824583952122926,2106,0.0,0.0,0.0,-0.09599310885968812,-0.008639396486326188,2.2254592585424504e-08
10897,1603824584002223014,2106,-0.26666666666666666,0.0,-0.26666666666666666,-0.09599310885968812,-0.0028797908169988524,-0.005332945957431482
10898,1603824584052155971,2106,-0.26666666666666666,0.0,-0.26666666666666666,-0.09599310885968812,-0.001439898619749645,-0.0026664789254885056
10899,1603824584102144956,2106,-1.0666666666666667,0.0,-1.0666666666666667,-0.09599310885968812,1.2669986587665605e-14,-2.7373936450914016e-15
10900,1603824584152137041,2106,-1.6,0.0,-1.6,-0.09599310885968812,1.2669986587665605e-14,-2.7373936450914016e-15
10901,1603824584202301025,2106,-1.6,0.0,-1.6,-0.09599310885968812,1.2669986587665605e-14,-2.7373936450914016e-15
10902,1603824584252233028,2107,-3.3333333333333335,-0.6414085001079161,-3.3333333333333335,0.0,1.2669986587665605e-14,-2.7373936450914016e-15
10903,1603824584302161931,2107,-3.6000000000000005,-0.6414085001079161,-3.6000000000000005,0.0,-0.00962111537856581,0.017816880330698153
10904,1603824584352129936,2107,-3.733333333333334,-0.6414085001079161,-3.733333333333334,0.0,-0.019242234798819532,0.03563376814598282
10905,1603824584402152061,2107,-4.133333333333334,-0.6414085001079161,-4.133333333333334,0.0,-0.046862044821907936,0.020119744611887525
10906,1603824584452172040,2107,-4.266666666666667,-0.6414085001079161,-4.266666666666667,0.0,-0.07448187304489631,0.004605710854931118
10907,1603824584502194881,2108,-4.4,-2.4696408915719763,-4.4,-1.1999138607461015,-0.10210177085881576,-0.010908361991214414
10908,1603824584552226066,2108,-4.933333333333334,-2.4696408915719763,-4.933333333333334,-1.1999138607461015,-0.15714463380211743,0.02436153961721165
10909,1603824584602207899,2108,-6.133333333333334,-2.4696408915719763,-6.133333333333334,-1.1999138607461015,-0.2121886938093268,0.05963220827026112
10910,1603824584652240991,2108,-6.4,-2.4696408915719763,-6.4,-1.1999138607461015,-0.29661799618536117,0.040482294725351045
10911,1603824584702322959,2108,-6.533333333333333,-2.4696408915719763,-6.533333333333333,-1.1999138607461015,-0.3810494196336968,0.021331900087270206
10912,1603824584752192974,2109,-6.933333333333334,-5.083271446433485,-6.933333333333334,-3.1590459461097367,-0.4654787572226895,0.0021819785556836495
10913,1603824584802212953,2109,-6.933333333333334,-5.083271446433485,-6.933333333333334,-3.1590459461097367,-0.5794924918200028,0.03781584508221432
10914,1603824584852133989,2109,-5.066666666666667,-5.083271446433485,-5.066666666666667,-3.1590459461097367,-0.6935054261591118,0.07344935989828483
10915,1603824584902158021,2109,-4.533333333333334,-5.083271446433485,-4.533333333333334,-3.1590459461097367,-0.8234894459284705,0.07950948075915976
10916,1603824584952137947,2109,-4.4,-5.083271446433485,-4.4,-3.1590459461097367,-0.9534757335013964,0.08556947471651566
10917,1603824585002226114,2110,-4.133333333333334,-5.3843407424025065,-4.133333333333334,-5.423610650572379,-1.0834557578413189,0.09162987929046881
10918,1603824585052272081,2110,-4.626666666666667,-5.3843407424025065,-3.9066666666666667,-5.423610650572379,-1.1905317017697234,0.05526915002147808
10919,1603824585102258920,2110,-4.770666666666667,-5.3843407424025065,-3.762666666666667,-5.423610650572379,-1.297608725466234,0.018907638388337665
10920,1603824585152188062,2110,-5.490666666666667,-5.3843407424025065,-3.042666666666667,-5.423610650572379,-1.369344727716203,0.04799635775998261
10921,1603824585202203989,2110,-5.728,-5.3843407424025065,-2.2720000000000002,-5.423610650572379,-1.441074508194362,0.07708529724459086
10922,1603824585252196073,2111,-6.16,-5.615596868291755,-1.8399999999999999,-5.026548245743669,-1.5128082773209899,0.10617388472151895
10923,1603824585302246093,2111,-6.5200000000000005,-5.615596868291755,-1.4799999999999995,-5.026548245743669,-1.5488051445494362,0.06908555250187376
10924,1603824585352233886,2111,-7.106666666666667,-5.615596868291755,-0.6266666666666662,-5.026548245743669,-1.5848041140046942,0.031997698375325026
10925,1603824585402251005,2111,-7.373333333333334,-5.615596868291755,-0.8933333333333331,-5.026548245743669,-1.5590809931327303,0.10920393657524899
10926,1603824585452202081,2111,-8.696,-5.615596868291755,-2.5039999999999996,-5.026548245743669,-1.5333568518558374,0.18641096208910146
10927,1603824585502211093,2112,-9.608,-6.161012259539984,-3.992,-3.1764992386296798,-1.5076382367784218,0.26361727318458844
10928,1603824585552248954,2112,-12.112000000000002,-6.161012259539984,-5.4879999999999995,-3.1764992386296798,-1.485581147145634,0.34761067491176323
10929,1603824585602262020,2112,-12.4,-6.161012259539984,-5.2,-3.1764992386296798,-1.4635248081177088,0.4316058838993576
10930,1603824585652326107,2112,-13.333333333333334,-6.161012259539984,-6.133333333333333,-3.1764992386296798,-1.4497774678628472,0.5002063966595388
10931,1603824585702203035,2112,-13.373333333333335,-6.161012259539984,-6.8933333333333335,-3.1764992386296798,-1.436035997145787,0.5688081458623597
10932,1603824585752290010,2113,-13.362666666666668,-8.399397025222711,-7.170666666666667,-3.3335788713091694,-1.4222909261160144,0.6374088378319778
10933,1603824585802237987,2113,-11.869333333333335,-8.399397025222711,-9.997333333333334,-3.3335788713091694,-1.4386552209213872,0.7617646923727777
10934,1603824585852257966,2113,-10.810666666666668,-8.399397025222711,-10.522666666666668,-3.3335788713091694,-1.4550184587614443,0.886120612171173
10935,1603824585902257919,2113,-9.733333333333334,-8.399397025222711,-9.733333333333334,-3.3335788713091694,-1.5363055521283284,0.8902411127900125
10936,1603824585952215909,2113,-9.866666666666667,-8.399397025222711,-9.866666666666667,-3.3335788713091694,-1.6175943728790825,0.8943619723522319
10937,1603824586002196073,2114,-9.866666666666667,-9.26769832808989,-9.866666666666667,-5.811946409141117,-1.698880453764854,0.8984820259788205
10938,1603824586052124023,2114,-10.4,-9.26769832808989,-10.4,-5.811946409141117,-1.7850134482189026,0.9115725780163474
10939,1603824586102169990,2114,-10.533333333333335,-9.26769832808989,-10.533333333333335,-5.811946409141117,-1.8711449832453293,0.9246620035490947
10940,1603824586152199029,2114,-10.266666666666667,-9.26769832808989,-10.266666666666667,-5.811946409141117,-1.9998216240606606,0.858970310974915
10941,1603824586202125072,2114,-10.133333333333335,-9.26769832808989,-10.133333333333335,-5.811946409141117,-2.1284951677613777,0.7932775799887718
10942,1603824586252103090,2115,-10.082666666666666,-10.249446032336701,-9.650666666666668,-8.805186076311392,-2.257163145164536,0.7275854408923196
10943,1603824586302114009,2115,-10.464,-10.249446032336701,-8.736,-8.805186076311392,-2.3669894849003557,0.6269859066824419
10944,1603824586352196931,2115,-10.68,-10.249446032336701,-8.520000000000001,-8.805186076311392,-2.4768167957544303,0.526386344612613
10945,1603824586402194976,2115,-10.261333333333335,-10.249446032336701,-6.8053333333333335,-8.805186076311392,-2.5595475029438255,0.4759664958338784
10946,1603824586452162027,2115,-10.077333333333334,-10.249446032336701,-6.189333333333333,-8.805186076311392,-2.6422719365325715,0.4255454000750803
10947,1603824586502193927,2116,-10.016,-10.432705603796105,-5.984,-9.47713783832921,-2.7250026970589367,0.3751256648197041
10948,1603824586552247047,2116,-9.688,-10.432705603796105,-5.512000000000001,-9.47713783832921,-2.797460031724485,0.305676478355791
10949,1603824586602230072,2116,-9.821333333333333,-10.432705603796105,-5.645333333333333,-9.47713783832921,-2.869907638709118,0.23622590123116013
10950,1603824586652173995,2116,-9.093333333333334,-10.432705603796105,-4.773333333333333,-9.47713783832921,-2.8597632390069774,0.3197356094063179
10951,1603824586702220916,2116,-8.682666666666668,-10.432705603796105,-4.650666666666667,-9.47713783832921,-2.849618856760738,0.40324489650316053
10952,1603824586752125978,2117,-8.621333333333332,-9.756390518648303,-4.445333333333334,-6.963863715457375,-2.839481159027555,0.4867543139321423
10953,1603824586802138090,2117,-8.754666666666667,-9.756390518648303,-4.578666666666668,-6.963863715457375,-2.804463207339665,0.5242059493516172
10954,1603824586852188110,2117,-8.754666666666667,-9.756390518648303,-4.578666666666668,-6.963863715457375,-2.7694441770721183,0.5616574572966965
10955,1603824586902149915,2117,-8.621333333333332,-9.756390518648303,-4.445333333333334,-6.963863715457375,-2.707463369160485,0.6490451174073433
10956,1603824586952142000,2117,-8.888,-9.756390518648303,-4.712000000000001,-6.963863715457375,-2.645483345715102,0.7364318539207517
10957,1603824587002203941,2118,-8.877333333333334,-8.460483549042513,-4.989333333333334,-5.838126347921032,-2.5835023149587926,0.8238192685492587
10958,1603824587052156925,2118,-8.701333333333334,-8.460483549042513,-5.965333333333334,-5.838126347921032,-2.4993289024362904,0.8701184097166926
10959,1603824587102123022,2118,-8.762666666666668,-8.460483549042513,-6.170666666666667,-5.838126347921032,-2.4151664683377767,0.916419233437469
10960,1603824587152154922,2118,-8.752000000000002,-8.460483549042513,-6.448,-5.838126347921032,-2.3667317117931534,0.896541183991895
10961,1603824587202172040,2118,-8.618666666666668,-8.460483549042513,-6.3146666666666675,-5.838126347921032,-2.3182992053483487,0.8766639565981845
10962,1603824587252211093,2119,-8.824000000000002,-7.980518004744072,-6.376000000000001,-5.707226654021458,-2.269868031202952,0.8567872141008028
10963,1603824587302226066,2119,-8.752000000000002,-7.980518004744072,-6.448,-5.707226654021458,-2.2243781719997298,0.8423633246543212
10964,1603824587352205038,2119,-8.597333333333333,-7.980518004744072,-6.8693333333333335,-5.707226654021458,-2.178889837235451,0.8279399038186526
10965,1603824587402152061,2119,-8.648,-7.980518004744072,-7.352,-5.707226654021458,-2.1556552645675864,0.7723075759171104
10966,1603824587452187061,2119,-8.576,-7.980518004744072,-7.4239999999999995,-5.707226654021458,-2.1324232556239084,0.7166764265274138
10967,1603824587502173900,2120,-8.770666666666667,-8.333947178272924,-7.762666666666666,-6.065019150680295,-2.1091887362216144,0.6610442362848417
10968,1603824587552145004,2120,-8.749333333333334,-8.333947178272924,-8.317333333333334,-6.065019150680295,-2.1106921248384345,0.6512262125342766
10969,1603824587602174043,2120,-8.8,-8.333947178272924,-8.8,-6.065019150680295,-2.1121968287230275,0.6414084377904633
10970,1603824587652158975,2120,-9.200000000000001,-8.333947178272924,-9.200000000000001,-6.065019150680295,-2.1321600039099717,0.5974117769563927
10971,1603824587702150106,2120,-9.200000000000001,-8.333947178272924,-9.200000000000001,-6.065019150680295,-2.152121606832529,0.5534146896555945
10972,1603824587752152919,2121,-9.333333333333334,-8.853182630741237,-9.333333333333334,-7.164576579436723,-2.1720815502202804,0.50941720470619
10973,1603824587802191019,2121,-9.733333333333334,-8.853182630741237,-9.733333333333334,-7.164576579436723,-2.207032359581344,0.49317624478199973
10974,1603824587852190971,2121,-10.4,-8.853182630741237,-10.4,-7.164576579436723,-2.2419837277037766,0.4769352067873753
10975,1603824587902280092,2121,-10.533333333333335,-8.853182630741237,-10.533333333333335,-7.164576579436723,-2.295653281571396,0.4260297587382811
10976,1603824587952204942,2121,-10.8,-8.853182630741237,-10.8,-7.164576579436723,-2.34932016109833,0.3751242709153794
10977,1603824588002166032,2122,-11.2,-10.358529110586346,-11.2,-8.770279491271506,-2.402995669873338,0.32421900411537485
10978,1603824588052122116,2122,-11.466666666666667,-10.358529110586346,-11.466666666666667,-8.770279491271506,-2.4739388403075178,0.3053109255535676
10979,1603824588102183103,2122,-11.866666666666667,-10.358529110586346,-11.866666666666667,-8.770279491271506,-2.544888742404884,0.2864033113396922
10980,1603824588152173042,2122,-12.266666666666667,-10.358529110586346,-12.266666666666667,-8.770279491271506,-2.623034756468307,0.2541630940101233
10981,1603824588202173948,2122,-12.533333333333335,-10.358529110586346,-12.533333333333335,-8.770279491271506,-2.701182639905281,0.22192296608823978
10982,1603824588252177953,2123,-12.533333333333335,-10.851584624274745,-12.533333333333335,-10.349802464326375,-2.7793293672171084,0.18968296322140046
10983,1603824588302259922,2123,-12.533333333333335,-10.851584624274745,-12.533333333333335,-10.349802464326375,-2.857083145679674,0.1567157620068701
10984,1603824588352164030,2123,-12.666666666666668,-10.851584624274745,-12.666666666666668,-10.349802464326375,-2.9348364852228217,0.12374820473346088
10985,1603824588402131080,2123,-12.933333333333334,-10.851584624274745,-12.933333333333334,-10.349802464326375,-3.0114780774272534,0.09284127800911468
10986,1603824588452186107,2123,-13.733333333333334,-10.851584624274745,-13.733333333333334,-10.349802464326375,-3.0881177316262405,0.06193475522816709
10987,1603824588502280950,2124,-13.733333333333334,-12.854349940938237,-13.733333333333334,-11.881328882951399,-3.164758428988062,0.031027401296455207
10988,1603824588552227973,2124,-14.133333333333335,-12.854349940938237,-14.133333333333335,-11.881328882951399,-3.2488648596416247,0.01393852627823701
10989,1603824588602220058,2124,-14.133333333333335,-12.854349940938237,-14.133333333333335,-11.881328882951399,-3.332965793280673,-0.003151628338499489
10990,1603824588652170896,2124,-14.133333333333335,-12.854349940938237,-14.133333333333335,-11.881328882951399,-3.3904970676719035,0.028967324312085124
10991,1603824588702166080,2124,-13.733333333333334,-12.854349940938237,-13.733333333333334,-11.881328882951399,-3.4480295788990385,0.0610864933970922
10992,1603824588752187967,2125,-14.000000000000002,-13.517575056696082,-14.000000000000002,-11.689342665232022,-3.505556910279504,0.09320502746631057
10993,1603824588802165985,2125,-13.866666666666667,-13.517575056696082,-13.866666666666667,-11.689342665232022,-3.5656443094272823,0.13005131173147022
10994,1603824588852169990,2125,-13.733333333333334,-13.517575056696082,-13.733333333333334,-11.689342665232022,-3.6257236990264174,0.16689668180343598
10995,1603824588902177095,2125,-13.733333333333334,-13.517575056696082,-13.733333333333334,-11.689342665232022,-3.67605906253097,0.22180221549325316
10996,1603824588952159881,2125,-13.805333333333335,-13.517575056696082,-13.661333333333333,-11.689342665232022,-3.72639423325369,0.2767070495342935
10997,1603824589002134084,2126,-14.093333333333334,-13.137965944387316,-13.373333333333335,-12.570733937489159,-3.776717061448457,0.331612425102896
10998,1603824589052150964,2126,-14.781333333333334,-13.137965944387316,-13.485333333333335,-12.570733937489159,-3.7913173572608985,0.3203408243275627
10999,1603824589102248907,2126,-14.864,-13.137965944387316,-13.136000000000001,-12.570733937489159,-3.805908821520729,0.30906869097747436
11000,1603824589152218103,2126,-14.813333333333334,-13.137965944387316,-12.653333333333334,-12.570733937489159,-3.8286834764303532,0.28264627855428304
11001,1603824589202254056,2126,-14.845333333333333,-13.137965944387316,-11.821333333333335,-12.570733937489159,-3.8514560178899155,0.25622365419725945
11002,1603824589252232074,2127,-14.722666666666669,-12.771446801468507,-11.410666666666668,-12.92416311101801,-3.8742370606094063,0.22980168558840214
11003,1603824589302233934,2127,-14.672,-12.771446801468507,-10.927999999999999,-12.92416311101801,-3.8815662306923446,0.17477494475992467
11004,1603824589352153062,2127,-14.560000000000002,-12.771446801468507,-10.24,-12.92416311101801,-3.888900136921199,0.11974905622475611
11005,1603824589402163028,2127,-14.426666666666668,-12.771446801468507,-10.106666666666667,-12.92416311101801,-3.870766877504276,0.11187056434407903
11006,1603824589452205896,2127,-13.442666666666668,-12.771446801468507,-8.690666666666667,-12.92416311101801,-3.852638459988479,0.10399239602833456
11007,1603824589502259969,2128,-13.176000000000002,-13.609204842425784,-8.424000000000001,-12.108221685710662,-3.8345083798762154,0.09611420396029256
11008,1603824589552221059,2128,-13.042666666666667,-13.609204842425784,-8.290666666666667,-12.108221685710662,-3.8346399968046234,0.12205190895299364
11009,1603824589602205991,2128,-13.042666666666667,-13.609204842425784,-8.290666666666667,-12.108221685710662,-3.834775246020838,0.14798977374473382
11010,1603824589652133941,2128,-12.765333333333334,-13.609204842425784,-8.301333333333334,-12.108221685710662,-3.796288385477725,0.2454362535442293
11011,1603824589702146053,2128,-12.765333333333334,-13.609204842425784,-8.301333333333334,-12.108221685710662,-3.75780606818516,0.3428841661258899
11012,1603824589752124071,2129,-12.682666666666668,-13.146692590647287,-8.650666666666668,-9.887290212547876,-3.7193214138255373,0.44033174327123425
11013,1603824589802164077,2129,-12.610666666666669,-13.146692590647287,-8.722666666666667,-9.887290212547876,-3.679393386987076,0.5351122922905137
11014,1603824589852118015,2129,-12.610666666666669,-13.146692590647287,-8.938666666666668,-9.887290212547876,-3.6394672533935792,0.6298929312509312
11015,1603824589902141094,2129,-11.714666666666668,-13.146692590647287,-10.418666666666669,-9.887290212547876,-3.5999386693536835,0.7239482272539106
11016,1603824589952195882,2129,-11.733333333333334,-13.146692590647287,-11.733333333333334,-9.887290212547876,-3.5604034052868787,0.8180013014658449
11017,1603824590002166986,2130,-11.866666666666667,-12.02531854624093,-11.866666666666667,-9.097528726020442,-3.5208773565526794,0.9120560633751635
11018,1603824590052164077,2130,-12.133333333333335,-12.02531854624093,-12.133333333333335,-9.097528726020442,-3.4519531105079935,0.9516884731338444
11019,1603824590102188110,2130,-12.4,-12.02531854624093,-12.4,-9.097528726020442,-3.3830361416534904,0.9913227759824847
11020,1603824590152280092,2130,-12.4,-12.02531854624093,-12.4,-9.097528726020442,-3.381987216310596,0.9052691698307835
11021,1603824590202198028,2130,-12.533333333333335,-12.02531854624093,-12.533333333333335,-9.097528726020442,-3.380945196467982,0.8192147078625949
11022,1603824590252114057,2131,-12.266666666666667,-12.108221685710662,-12.266666666666667,-11.401363338652958,-3.3798948163344487,0.7331600966681614
11023,1603824590302202939,2131,-12.533333333333335,-12.108221685710662,-12.533333333333335,-11.401363338652958,-3.38703087834135,0.662256636139773
11024,1603824590352190971,2131,-12.4,-12.108221685710662,-12.4,-11.401363338652958,-3.394165695178006,0.5913530225573194
11025,1603824590402297019,2131,-12.266666666666667,-12.108221685710662,-12.266666666666667,-11.401363338652958,-3.42289160101525,0.48045037526831486
11026,1603824590452229022,2131,-12.266666666666667,-12.108221685710662,-12.266666666666667,-11.401363338652958,-3.4516303814614613,0.36954997200615747
11027,1603824590502192020,2132,-12.266666666666667,-12.5271007061893,-12.266666666666667,-12.051498485020845,-3.4803579236602196,0.25864809422595286
11028,1603824590552143096,2132,-12.266666666666667,-12.5271007061893,-12.266666666666667,-12.051498485020845,-3.5321997817780266,0.19053272700148283
11029,1603824590602159023,2132,-12.266666666666667,-12.5271007061893,-12.266666666666667,-12.051498485020845,-3.5840331604026914,0.12241541136519485
11030,1603824590652141094,2132,-12.266666666666667,-12.5271007061893,-12.266666666666667,-12.051498485020845,-3.6015134207529895,0.11793114317060117
11031,1603824590702213048,2132,-12.266666666666667,-12.5271007061893,-12.266666666666667,-12.051498485020845,-3.6189797378502453,0.11344621819405604
11032,1603824590752262115,2133,-12.133333333333335,-12.867439910328194,-12.133333333333335,-12.064588454410803,-3.636458211644057,0.10896185342550582
11033,1603824590802222967,2133,-11.866666666666667,-12.867439910328194,-11.866666666666667,-12.064588454410803,-3.6577966768326515,0.11162843674273248
11034,1603824590852217912,2133,-11.866666666666667,-12.867439910328194,-11.866666666666667,-12.064588454410803,-3.679138893349817,0.11429524044270015
11035,1603824590902205944,2133,-11.866666666666667,-12.867439910328194,-11.866666666666667,-12.064588454410803,-3.693210272904009,0.13041518982183786
11036,1603824590952155113,2133,-12.0,-12.867439910328194,-12.0,-12.064588454410803,-3.707272715773628,0.14653498782722377
11037,1603824591002130985,2134,-12.0,-12.596913876269074,-12.0,-12.230394733350265,-3.7213460826503577,0.16265500268636365
11038,1603824591052187919,2134,-12.0,-12.596913876269074,-12.0,-12.230394733350265,-3.7250759042291017,0.15962487641614445
11039,1603824591102219104,2134,-11.733333333333334,-12.596913876269074,-11.733333333333334,-12.230394733350265,-3.728807123509715,0.15659479713174593
11040,1603824591152219057,2134,-11.466666666666667,-12.596913876269074,-11.466666666666667,-12.230394733350265,-3.733393701259721,0.15198918322814606
11041,1603824591202189922,2134,-11.466666666666667,-12.596913876269074,-11.466666666666667,-12.230394733350265,-3.73797209211144,0.1473834158874866
11042,1603824591252163887,2135,-11.333333333333334,-12.164944886400477,-11.333333333333334,-12.300207903430037,-3.742557612482113,0.1427777712053806
11043,1603824591302130937,2135,-11.2,-12.164944886400477,-11.2,-12.300207903430037,-3.7355490064821475,0.11671896800764593
11044,1603824591352159023,2135,-11.333333333333334,-12.164944886400477,-11.333333333333334,-12.300207903430037,-3.7285425540411583,0.09065993930544727
11045,1603824591402168989,2135,-11.333333333333334,-12.164944886400477,-11.333333333333334,-12.300207903430037,-3.7096316537119245,0.08666040491528786
11046,1603824591452166080,2135,-11.2,-12.164944886400477,-11.2,-12.300207903430037,-3.690719829897948,0.08266085809930498
11047,1603824591502159118,2136,-11.066666666666668,-11.872602236691426,-11.066666666666668,-11.671889372712078,-3.671804452192461,0.0786611406115468
11048,1603824591552099943,2136,-10.666666666666668,-11.872602236691426,-10.666666666666668,-11.671889372712078,-3.652558375798641,0.07405533482532825
11049,1603824591602148056,2136,-10.533333333333335,-11.872602236691426,-10.533333333333335,-11.671889372712078,-3.6333164840165986,0.06944959088620394
11050,1603824591652132034,2136,-10.4,-11.872602236691426,-10.4,-11.671889372712078,-3.607592524010715,0.07684301167810927
11051,1603824591702187061,2136,-10.266666666666667,-11.872602236691426,-10.266666666666667,-11.671889372712078,-3.5818743026971287,0.08423645419458921
11052,1603824591752258062,2137,-10.0,-11.113384012073894,-10.0,-11.309733552923255,-3.556152977081058,0.09162998258431623
11053,1603824591802258968,2137,-10.0,-11.113384012073894,-10.0,-11.309733552923255,-3.525523324717823,0.0899331426086677
11054,1603824591852200984,2137,-10.0,-11.113384012073894,-10.0,-11.309733552923255,-3.494893564111802,0.0882362741105927
11055,1603824591902189970,2137,-10.0,-11.113384012073894,-10.0,-11.309733552923255,-3.461440855178862,0.09175078178342252
11056,1603824591952261924,2137,-10.133333333333335,-11.113384012073894,-10.133333333333335,-11.309733552923255,-3.428003904226237,0.09526607354450989
11057,1603824592002269029,2138,-10.133333333333335,-10.56360529769568,-10.133333333333335,-10.493792127615906,-3.3945596097121933,0.09878098150616084
11058,1603824592052233934,2138,-10.133333333333335,-10.56360529769568,-10.133333333333335,-10.493792127615906,-3.3572556712347996,0.09514491801978478
11059,1603824592102313041,2138,-10.266666666666667,-10.56360529769568,-10.266666666666667,-10.493792127615906,-3.3199460524177398,0.09150877576943094
11060,1603824592152262926,2138,-10.133333333333335,-10.56360529769568,-10.133333333333335,-10.493792127615906,-3.283096277954113,0.0870241711801365
11061,1603824592202187061,2138,-10.133333333333335,-10.56360529769568,-10.133333333333335,-10.493792127615906,-3.2462492278811843,0.08253970599278601
11062,1603824592252183914,2139,-10.133333333333335,-10.336712494936418,-10.133333333333335,-10.162179569736983,-3.209393154769324,0.07805485583707726
11063,1603824592302221059,2139,-10.533333333333335,-10.336712494936418,-10.533333333333335,-10.162179569736983,-3.180532005571373,0.08835709146707604
11064,1603824592352262020,2139,-10.4,-10.336712494936418,-10.4,-10.162179569736983,-3.151667178278357,0.09865942764969869
11065,1603824592402246952,2139,-10.533333333333335,-10.336712494936418,-10.533333333333335,-10.162179569736983,-3.134069162854266,0.08811509741447598
11066,1603824592452280044,2139,-10.666666666666668,-10.336712494936418,-10.666666666666668,-10.162179569736983,-3.1164555713602886,0.07757004600580121
11067,1603824592502279043,2140,-10.4,-10.672688375945325,-10.4,-10.096729722787197,-3.098852148204333,0.06702543294096736
11068,1603824592552151918,2140,-10.533333333333335,-10.672688375945325,-10.533333333333335,-10.096729722787197,-3.094535738818413,0.08108519787436216
11069,1603824592602163076,2140,-10.533333333333335,-10.672688375945325,-10.533333333333335,-10.096729722787197,-3.090215241990856,0.09514470176816357
11070,1603824592652122974,2140,-10.533333333333335,-10.672688375945325,-10.533333333333335,-10.096729722787197,-3.0939452933228195,0.09429625503554377
11071,1603824592702110052,2140,-10.533333333333335,-10.672688375945325,-10.533333333333335,-10.096729722787197,-3.0976765613615953,0.09344785394721317
11072,1603824592752180099,2141,-10.533333333333335,-10.655235083425382,-10.533333333333335,-10.30180590989653,-3.1014090394780713,0.09259949960097082
11073,1603824592802233934,2141,-10.533333333333335,-10.655235083425382,-10.533333333333335,-10.30180590989653,-3.108282888449591,0.0975688811432445
11074,1603824592852232933,2141,-10.533333333333335,-10.655235083425382,-10.533333333333335,-10.30180590989653,-3.1151536982442223,0.10253818754985174
11075,1603824592902220964,2141,-10.533333333333335,-10.655235083425382,-10.533333333333335,-10.30180590989653,-3.12876372931494,0.09502354040004729
11076,1603824592952231884,2141,-10.533333333333335,-10.655235083425382,-10.533333333333335,-10.30180590989653,-3.1423784380282416,0.08750896330701893
11077,1603824593002196073,2142,-10.533333333333335,-10.75122819228507,-10.533333333333335,-10.685778345335283,-3.1559925642279905,0.07999430867580021
11078,1603824593052249908,2142,-10.533333333333335,-10.75122819228507,-10.533333333333335,-10.685778345335283,-3.1659986125383575,0.06581331489502781
11079,1603824593102247953,2142,-10.533333333333335,-10.75122819228507,-10.533333333333335,-10.685778345335283,-3.1760191786177168,0.05163264167576134
11080,1603824593152249097,2142,-10.4,-10.75122819228507,-10.4,-10.685778345335283,-3.1793553400972616,0.04981453968962556
11081,1603824593202234029,2142,-10.4,-10.75122819228507,-10.4,-10.685778345335283,-3.1826952788646743,0.04799654238607607
11082,1603824593252191066,2143,-10.4,-10.746864869155084,-10.4,-10.445795573186063,-3.186032179947167,0.0461784705097948
11083,1603824593302215099,2143,-10.4,-10.746864869155084,-10.4,-10.445795573186063,-3.1895659813820556,0.04472401152341673
11084,1603824593352140903,2143,-10.4,-10.746864869155084,-10.4,-10.445795573186063,-3.1930981883385345,0.043269519253111725
11085,1603824593402108907,2143,-10.4,-10.746864869155084,-10.4,-10.445795573186063,-3.193692450248411,0.04726926195641115
11086,1603824593452217102,2143,-10.4,-10.746864869155084,-10.4,-10.445795573186063,-3.194282672155269,0.051268981160206284
11087,1603824593502229928,2144,-10.4,-10.59414855960558,-10.4,-10.633418467775453,-3.1948688755765575,0.0552686940475639
11088,1603824593552249908,2144,-10.4,-10.59414855960558,-10.4,-10.633418467775453,-3.191731716950702,0.052359837666650325
11089,1603824593602220058,2144,-10.4,-10.59414855960558,-10.4,-10.633418467775453,-3.188583109044657,0.049450936072805755
