,ros_time,wheel_meas_index,cmd_left_vel,meas_left_vel,cmd_right_vel,meas_right_vel,left_js_vel,right_js_vel,icp_odom_x,icp_odom_y,icp_odom_z,icp_odom_w
5654,1602248666546879159,189,1.0800000000000007,1.1780972450961724,-1.0800000000000007,-1.4835298641951802,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5655,1602248666557123343,189,1.0800000000000007,1.1780972450961724,-1.0800000000000007,-1.4835298641951802,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5656,1602248666567207417,189,1.0800000000000007,1.1780972450961724,-1.0800000000000007,-1.4835298641951802,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5657,1602248666579052317,189,1.0800000000000007,1.1780972450961724,-1.0800000000000007,-1.4835298641951802,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5658,1602248666584086584,189,1.0800000000000007,1.1780972450961724,-1.0800000000000007,-1.4835298641951802,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5659,1602248666594148934,189,1.0439999999999976,1.1780972450961724,-1.0439999999999976,-1.4835298641951802,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5660,1602248666604253987,190,1.0439999999999976,1.1693705988362009,-1.0439999999999976,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5661,1602248666614590478,190,1.0439999999999976,1.1693705988362009,-1.0439999999999976,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.01653042435646057,-0.05736929178237915,0.913313681203681,0.4057851558154892
5662,1602248666624651844,190,1.0439999999999976,1.1693705988362009,-1.0439999999999976,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.022374778985977173,-0.054446667432785034,0.9074752351833966,0.418580722143912
5663,1602248666634715820,190,1.0439999999999976,1.1693705988362009,-1.0439999999999976,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.022374778985977173,-0.054446667432785034,0.9074752351833966,0.418580722143912
5664,1602248666644778502,190,1.008,1.1693705988362009,-1.008,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.022374778985977173,-0.054446667432785034,0.9074752351833966,0.418580722143912
5665,1602248666654851353,190,1.008,1.1693705988362009,-1.008,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.022374778985977173,-0.054446667432785034,0.9074752351833966,0.418580722143912
5666,1602248666664918712,190,1.008,1.1693705988362009,-1.008,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.022374778985977173,-0.054446667432785034,0.9074752351833966,0.418580722143912
5667,1602248666674979541,190,1.008,1.1693705988362009,-1.008,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.022374778985977173,-0.054446667432785034,0.9074752351833966,0.418580722143912
5668,1602248666685043905,190,1.008,1.1693705988362009,-1.008,-1.0559241974565694,1.1780972450961724,-1.0559241974565694,0.031387388706207275,-0.03930342197418213,0.8999919960540268,0.43455872961244457
5669,1602248666695116299,190,0.972000000000002,1.1693705988362009,-0.972000000000002,-1.0559241974565694,1.1693705988362009,-1.0559241974565694,0.031387388706207275,-0.03930342197418213,0.8999919960540268,0.43455872961244457
5670,1602248666705177043,190,0.972000000000002,1.1693705988362009,-0.972000000000002,-1.0559241974565694,1.1693705988362009,-1.0559241974565694,0.031387388706207275,-0.03930342197418213,0.8999919960540268,0.43455872961244457
5671,1602248666715241288,190,0.972000000000002,1.1693705988362009,-0.972000000000002,-1.0559241974565694,1.1693705988362009,-1.0559241974565694,0.031387388706207275,-0.03930342197418213,0.8999919960540268,0.43455872961244457
5672,1602248666725268665,190,0.972000000000002,1.1693705988362009,-0.972000000000002,-1.0559241974565694,1.1693705988362009,-1.0559241974565694,0.031387388706207275,-0.03930342197418213,0.8999919960540268,0.43455872961244457
5673,1602248666735343476,190,0.972000000000002,1.1693705988362009,-0.972000000000002,-1.0559241974565694,1.1693705988362009,-1.0559241974565694,0.031387388706207275,-0.03930342197418213,0.8999919960540268,0.43455872961244457
5674,1602248666745411670,190,0.9360000000000045,1.1693705988362009,-0.9360000000000045,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.031387388706207275,-0.03930342197418213,0.8999919960540268,0.43455872961244457
5675,1602248666755478736,190,0.9360000000000045,1.1693705988362009,-0.9360000000000045,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5676,1602248666765541677,190,0.9360000000000045,1.1693705988362009,-0.9360000000000045,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5677,1602248666775603586,190,0.9360000000000045,1.1693705988362009,-0.9360000000000045,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5678,1602248666785668215,190,0.9000000000000016,1.1693705988362009,-0.9000000000000016,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5679,1602248666795732580,190,0.9000000000000016,1.1693705988362009,-0.9000000000000016,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5680,1602248666805804809,190,0.9000000000000016,1.1693705988362009,-0.9000000000000016,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5681,1602248666815865201,190,0.9000000000000016,1.1693705988362009,-0.9000000000000016,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5682,1602248666825930218,190,0.9000000000000016,1.1693705988362009,-0.9000000000000016,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5683,1602248666835990458,190,0.8639999999999985,1.1693705988362009,-0.8639999999999985,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5684,1602248666846051320,190,0.8639999999999985,1.1693705988362009,-0.8639999999999985,-1.0559241974565694,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5685,1602248666856111719,191,0.8639999999999985,1.08646745936647,-0.8639999999999985,-1.1388273369263,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5686,1602248666867650703,191,0.8639999999999985,1.08646745936647,-0.8639999999999985,-1.1388273369263,1.1693705988362009,-1.1388273369263,0.02926775813102722,-0.024044394493103027,0.8916299153193393,0.4517125093573497
5687,1602248666877715526,191,0.8639999999999985,1.08646745936647,-0.8639999999999985,-1.1388273369263,1.1693705988362009,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5688,1602248666887833497,191,0.8280000000000008,1.08646745936647,-0.8280000000000008,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5689,1602248666897898692,191,0.8280000000000008,1.08646745936647,-0.8280000000000008,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5690,1602248666907955345,191,0.8280000000000008,1.08646745936647,-0.8280000000000008,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5691,1602248666918018811,191,0.8280000000000008,1.08646745936647,-0.8280000000000008,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5692,1602248666928080078,191,0.8280000000000008,1.08646745936647,-0.8280000000000008,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5693,1602248666941155399,191,0.7920000000000031,1.08646745936647,-0.7920000000000031,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5694,1602248666946185420,191,0.7920000000000031,1.08646745936647,-0.7920000000000031,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5695,1602248666956345894,191,0.7920000000000031,1.08646745936647,-0.7920000000000031,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5696,1602248666968599558,191,0.7920000000000031,1.08646745936647,-0.7920000000000031,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02270844578742981,-0.03313538432121277,0.8825164990733405,0.46935257622670956
5697,1602248666978662340,191,0.7920000000000031,1.08646745936647,-0.7920000000000031,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5698,1602248666983694120,191,0.7920000000000031,1.08646745936647,-0.7920000000000031,-1.1388273369263,1.08646745936647,-1.1388273369263,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5699,1602248666993726101,191,0.7560000000000003,1.08646745936647,-0.7560000000000003,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5700,1602248667003793713,191,0.7560000000000003,1.08646745936647,-0.7560000000000003,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5701,1602248667013857242,191,0.7560000000000003,1.08646745936647,-0.7560000000000003,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5702,1602248667023924288,191,0.7560000000000003,1.08646745936647,-0.7560000000000003,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5703,1602248667033971053,191,0.7560000000000003,1.08646745936647,-0.7560000000000003,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5704,1602248667044033003,191,0.7200000000000024,1.08646745936647,-0.7200000000000024,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5705,1602248667054093729,191,0.7200000000000024,1.08646745936647,-0.7200000000000024,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5706,1602248667064521498,191,0.7200000000000024,1.08646745936647,-0.7200000000000024,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5707,1602248667074617187,191,0.7200000000000024,1.08646745936647,-0.7200000000000024,-1.1388273369263,1.08646745936647,-1.117010721276371,0.02038601040840149,-0.04333394765853882,0.8710001480379428,0.49033405396028834
5708,1602248667084685039,191,0.7200000000000024,1.08646745936647,-0.7200000000000024,-1.1388273369263,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5709,1602248667094752759,191,0.6840000000000046,1.08646745936647,-0.6840000000000046,-1.1388273369263,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5710,1602248667104814571,192,0.6840000000000046,0.7504915783575618,-0.6840000000000046,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5711,1602248667114876644,192,0.6840000000000046,0.7504915783575618,-0.6840000000000046,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5712,1602248667124385509,192,0.6840000000000046,0.7504915783575618,-0.6840000000000046,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5713,1602248667134442569,192,0.6840000000000046,0.7504915783575618,-0.6840000000000046,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5714,1602248667144507628,192,0.6479999999999968,0.7504915783575618,-0.6479999999999968,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5715,1602248667154567628,192,0.6479999999999968,0.7504915783575618,-0.6479999999999968,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5716,1602248667164629019,192,0.6479999999999968,0.7504915783575618,-0.6479999999999968,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5717,1602248667174966890,192,0.6479999999999968,0.7504915783575618,-0.6479999999999968,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5718,1602248667185030218,192,0.6479999999999968,0.7504915783575618,-0.6479999999999968,-1.117010721276371,1.08646745936647,-1.117010721276371,0.019706830382347107,-0.049542397260665894,0.8604308080550012,0.5088016047185695
5719,1602248667195097017,192,0.6119999999999991,0.7504915783575618,-0.6119999999999991,-1.117010721276371,0.7504915783575618,-1.117010721276371,0.02252519130706787,-0.04424208402633667,0.8518569583513478,0.523012351562624
5720,1602248667205160770,192,0.6119999999999991,0.7504915783575618,-0.6119999999999991,-1.117010721276371,0.7504915783575618,-1.117010721276371,0.02252519130706787,-0.04424208402633667,0.8518569583513478,0.523012351562624
5721,1602248667215218670,192,0.6119999999999991,0.7504915783575618,-0.6119999999999991,-1.117010721276371,0.7504915783575618,-1.117010721276371,0.02252519130706787,-0.04424208402633667,0.8518569583513478,0.523012351562624
5722,1602248667225281383,192,0.6119999999999991,0.7504915783575618,-0.6119999999999991,-1.117010721276371,0.7504915783575618,-1.117010721276371,0.02252519130706787,-0.04424208402633667,0.8518569583513478,0.523012351562624
5723,1602248667235326916,192,0.5760000000000013,0.7504915783575618,-0.5760000000000013,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.02252519130706787,-0.04424208402633667,0.8518569583513478,0.523012351562624
5724,1602248667245375446,192,0.5760000000000013,0.7504915783575618,-0.5760000000000013,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.02252519130706787,-0.04424208402633667,0.8518569583513478,0.523012351562624
5725,1602248667255439777,192,0.5760000000000013,0.7504915783575618,-0.5760000000000013,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.02252519130706787,-0.04424208402633667,0.8518569583513478,0.523012351562624
5726,1602248667265518279,192,0.5760000000000013,0.7504915783575618,-0.5760000000000013,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5727,1602248667275573141,192,0.5760000000000013,0.7504915783575618,-0.5760000000000013,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5728,1602248667285633704,192,0.5760000000000013,0.7504915783575618,-0.5760000000000013,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5729,1602248667295694894,192,0.5400000000000035,0.7504915783575618,-0.5400000000000035,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5730,1602248667305764312,192,0.5400000000000035,0.7504915783575618,-0.5400000000000035,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5731,1602248667315829714,192,0.5400000000000035,0.7504915783575618,-0.5400000000000035,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5732,1602248667325896283,192,0.5400000000000035,0.7504915783575618,-0.5400000000000035,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5733,1602248667335957279,192,0.5400000000000035,0.7504915783575618,-0.5400000000000035,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5734,1602248667346020787,192,0.5040000000000007,0.7504915783575618,-0.5040000000000007,-1.117010721276371,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5735,1602248667356097556,193,0.5040000000000007,0.6283185307179586,-0.5040000000000007,-0.5410520681182421,0.7504915783575618,-0.5410520681182421,0.019212573766708374,-0.050373584032058716,0.845605286035652,0.5331039126810737
5736,1602248667366169908,193,0.5040000000000007,0.6283185307179586,-0.5040000000000007,-0.5410520681182421,0.7504915783575618,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5737,1602248667376206813,193,0.5040000000000007,0.6283185307179586,-0.5040000000000007,-0.5410520681182421,0.7504915783575618,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5738,1602248667386274117,193,0.46800000000000297,0.6283185307179586,-0.46800000000000297,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5739,1602248667396329179,193,0.46800000000000297,0.6283185307179586,-0.46800000000000297,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5740,1602248667406384081,193,0.46800000000000297,0.6283185307179586,-0.46800000000000297,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5741,1602248667416453771,193,0.46800000000000297,0.6283185307179586,-0.46800000000000297,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5742,1602248667426551455,193,0.46800000000000297,0.6283185307179586,-0.46800000000000297,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5743,1602248667436619070,193,0.4320000000000001,0.6283185307179586,-0.4320000000000001,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5744,1602248667446708259,193,0.4320000000000001,0.6283185307179586,-0.4320000000000001,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5745,1602248667456783516,193,0.4320000000000001,0.6283185307179586,-0.4320000000000001,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014256253838539124,-0.05020982027053833,0.8407335209373367,0.5406895767077669
5746,1602248667466846402,193,0.4320000000000001,0.6283185307179586,-0.4320000000000001,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5747,1602248667476922992,193,0.4320000000000001,0.6283185307179586,-0.4320000000000001,-0.5410520681182421,0.6283185307179586,-0.5410520681182421,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5748,1602248667486995827,193,0.3960000000000023,0.6283185307179586,-0.3960000000000023,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5749,1602248667497025715,193,0.3960000000000023,0.6283185307179586,-0.3960000000000023,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5750,1602248667507090736,193,0.3960000000000023,0.6283185307179586,-0.3960000000000023,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5751,1602248667517152098,193,0.3960000000000023,0.6283185307179586,-0.3960000000000023,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5752,1602248667527201293,193,0.3960000000000023,0.6283185307179586,-0.3960000000000023,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5753,1602248667537476762,193,0.3960000000000023,0.6283185307179586,-0.3960000000000023,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5754,1602248667547548081,193,0.35999999999999943,0.6283185307179586,-0.35999999999999943,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5755,1602248667557625185,193,0.35999999999999943,0.6283185307179586,-0.35999999999999943,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.014965996146202087,-0.04673117399215698,0.8368696984715175,0.5467143231452805
5756,1602248667567691539,193,0.35999999999999943,0.6283185307179586,-0.35999999999999943,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5757,1602248667577756190,193,0.35999999999999943,0.6283185307179586,-0.35999999999999943,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5758,1602248667588249403,193,0.3240000000000017,0.6283185307179586,-0.3240000000000017,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5759,1602248667598312196,193,0.3240000000000017,0.6283185307179586,-0.3240000000000017,-0.5410520681182421,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5760,1602248667608367043,194,0.3240000000000017,0.5672320068981571,-0.3240000000000017,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5761,1602248667618427033,194,0.3240000000000017,0.5672320068981571,-0.3240000000000017,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5762,1602248667628489853,194,0.3240000000000017,0.5672320068981571,-0.3240000000000017,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5763,1602248667638541592,194,0.28800000000000386,0.5672320068981571,-0.28800000000000386,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5764,1602248667648604472,194,0.28800000000000386,0.5672320068981571,-0.28800000000000386,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5765,1602248667658667659,194,0.28800000000000386,0.5672320068981571,-0.28800000000000386,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5766,1602248667663702507,194,0.28800000000000386,0.5672320068981571,-0.28800000000000386,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.009444162249565125,-0.04817342758178711,0.8318964559416007,0.55424463027225
5767,1602248667673768330,194,0.28800000000000386,0.5672320068981571,-0.28800000000000386,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5768,1602248667683834064,194,0.28800000000000386,0.5672320068981571,-0.28800000000000386,-0.5279620987282847,0.6283185307179586,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5769,1602248667694378929,194,0.25200000000000106,0.5672320068981571,-0.25200000000000106,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5770,1602248667704455301,194,0.25200000000000106,0.5672320068981571,-0.25200000000000106,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5771,1602248667714518547,194,0.25200000000000106,0.5672320068981571,-0.25200000000000106,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5772,1602248667724585912,194,0.25200000000000106,0.5672320068981571,-0.25200000000000106,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5773,1602248667734645224,194,0.25200000000000106,0.5672320068981571,-0.25200000000000106,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5774,1602248667744697759,194,0.21599999999999814,0.5672320068981571,-0.21599999999999814,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5775,1602248667754754763,194,0.21599999999999814,0.5672320068981571,-0.21599999999999814,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5776,1602248667765100311,194,0.21599999999999814,0.5672320068981571,-0.21599999999999814,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5777,1602248667775162750,194,0.21599999999999814,0.5672320068981571,-0.21599999999999814,-0.5279620987282847,0.5672320068981571,-0.5279620987282847,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5778,1602248667785223186,194,0.18000000000000044,0.5672320068981571,-0.18000000000000044,-0.5279620987282847,0.5672320068981571,-0.6108652381980153,0.003236144781112671,-0.05905228853225708,0.8261491962747041,0.5627568109041705
5779,1602248667795290444,194,0.18000000000000044,0.5672320068981571,-0.18000000000000044,-0.5279620987282847,0.5672320068981571,-0.6108652381980153,0.0007259249687194824,-0.061185866594314575,0.8206040302250527,0.5707667644927648
5780,1602248667805344452,194,0.18000000000000044,0.5672320068981571,-0.18000000000000044,-0.5279620987282847,0.5672320068981571,-0.6108652381980153,0.0007259249687194824,-0.061185866594314575,0.8206040302250527,0.5707667644927648
5781,1602248667815406878,194,0.18000000000000044,0.5672320068981571,-0.18000000000000044,-0.5279620987282847,0.5672320068981571,-0.6108652381980153,0.0007259249687194824,-0.061185866594314575,0.8206040302250527,0.5707667644927648
5782,1602248667825454277,194,0.18000000000000044,0.5672320068981571,-0.18000000000000044,-0.5279620987282847,0.5672320068981571,-0.6108652381980153,0.0007259249687194824,-0.061185866594314575,0.8206040302250527,0.5707667644927648
5783,1602248667835515718,194,0.14400000000000268,0.5672320068981571,-0.14400000000000268,-0.5279620987282847,0.5672320068981571,-0.6108652381980153,0.0007259249687194824,-0.061185866594314575,0.8206040302250527,0.5707667644927648
5784,1602248667845574744,194,0.14400000000000268,0.5672320068981571,-0.14400000000000268,-0.5279620987282847,0.5672320068981571,-0.6108652381980153,0.0007259249687194824,-0.061185866594314575,0.8206040302250527,0.5707667644927648
5785,1602248667855639423,195,0.14400000000000268,0.3665191429188092,-0.14400000000000268,-0.6108652381980153,0.5672320068981571,-0.6108652381980153,0.0007259249687194824,-0.061185866594314575,0.8206040302250527,0.5707667644927648
