,ros_time,icp_index,cmd_left_vel,meas_left_vel,cmd_right_vel,meas_right_vel,icp_pos_x,icp_pos_y,icp_quat_x,icp_quat_y,icp_quat_z,icp_quat_w
6056,1602248912712308002,3016,8.01866666666667,8.185594191853406,0.3146666666666646,-0.17889624832941878,0.6193014979362488,-22.674894332885742,0.029350966710319684,-0.022901568520990435,0.3965649673855758,0.9172514771303774
6057,1602248912762639958,3016,7.98266666666667,8.194320838113377,0.35066666666666285,-0.17889624832941878,0.6193014979362488,-22.674894332885742,0.029350966710319684,-0.022901568520990435,0.3965649673855758,0.9172514771303774
6058,1602248912812956167,3017,7.946666666666668,8.194320838113377,0.38666666666666627,-0.17889624832941878,0.659907341003418,-22.614042282104492,0.02783036830707376,-0.021248609966383107,0.34583899902967147,0.9376403147279877
6059,1602248912863230868,3018,7.910666666666669,8.194320838113377,0.4226666666666638,-0.039269908169872414,0.7136875987052917,-22.540159225463867,0.027924392099688545,-0.014677300006104335,0.2959423704701609,0.9546846854859865
6060,1602248912909499606,3018,7.874666666666673,8.194320838113377,0.45866666666666134,-0.039269908169872414,0.7136875987052917,-22.540159225463867,0.027924392099688545,-0.014677300006104335,0.2959423704701609,0.9546846854859865
6061,1602248912959852327,3018,7.838666666666664,8.194320838113377,0.4946666666666699,-0.039269908169872414,0.7136875987052917,-22.540159225463867,0.027924392099688545,-0.014677300006104335,0.2959423704701609,0.9546846854859865
6062,1602248913010175220,3019,7.802666666666666,8.246680715673207,0.5306666666666675,-0.039269908169872414,0.7606042623519897,-22.464998245239258,0.026096352492551066,-0.006850149808400146,0.24928134974599084,0.9680551990640337
6063,1602248913060829835,3019,7.76666666666667,8.246680715673207,0.5666666666666642,-0.039269908169872414,0.7606042623519897,-22.464998245239258,0.026096352492551066,-0.006850149808400146,0.24928134974599084,0.9680551990640337
6064,1602248913111171282,3020,7.7306666666666715,8.246680715673207,0.6026666666666632,0.013089969389957472,0.796229362487793,-22.40810203552246,0.022899257930197384,-0.004676436397351657,0.19920550330807762,0.9796790632161473
6065,1602248913161734542,3020,7.694666666666669,8.246680715673207,0.6386666666666652,0.013089969389957472,0.796229362487793,-22.40810203552246,0.022899257930197384,-0.004676436397351657,0.19920550330807762,0.9796790632161473
6066,1602248913212052148,3021,7.6586666666666705,8.246680715673207,0.6746666666666628,0.013089969389957472,0.8523257374763489,-22.337657928466797,0.024766747529036095,-0.0005624817626432386,0.15142262370890397,0.9881586669769747
6067,1602248913262380501,3022,7.622666666666668,8.23359074628325,0.7106666666666661,0.013089969389957472,0.918853223323822,-22.28388023376465,0.026122147593637277,-0.00035365126821249634,0.09844189800670453,0.9947998394389075
6068,1602248913312694127,3022,7.58666666666667,8.23359074628325,0.7466666666666637,0.013089969389957472,0.918853223323822,-22.28388023376465,0.026122147593637277,-0.00035365126821249634,0.09844189800670453,0.9947998394389075
6069,1602248913363016879,3023,7.550666666666667,8.23359074628325,0.7826666666666664,0.08726646259971647,0.9845424294471741,-22.23697853088379,0.02903287206805472,-0.001569081739137483,0.04737689021911816,0.9984538299347447
6070,1602248913413333608,3023,7.5146666666666695,8.23359074628325,0.8186666666666639,0.08726646259971647,0.9845424294471741,-22.23697853088379,0.02903287206805472,-0.001569081739137483,0.04737689021911816,0.9984538299347447
6071,1602248913459579287,3023,7.478666666666671,8.23359074628325,0.8546666666666625,0.08726646259971647,0.9845424294471741,-22.23697853088379,0.02903287206805472,-0.001569081739137483,0.04737689021911816,0.9984538299347447
6072,1602248913509925412,3024,7.4426666666666685,6.933320453547474,0.8906666666666652,0.08726646259971647,1.058222770690918,-22.18892478942871,0.02565678936515571,-0.0012754031718531808,-0.0007895808205882858,0.9996696835594047
6073,1602248913560238848,3025,7.406666666666665,6.933320453547474,0.9266666666666679,0.08726646259971647,1.1336630582809448,-22.173856735229492,0.021694633280975865,-0.0018832006210652817,-0.047977472669067545,0.9986110369290705
6074,1602248913612119880,3025,7.370666666666668,6.933320453547474,0.9626666666666654,0.2617993877991494,1.1336630582809448,-22.173856735229492,0.021694633280975865,-0.0018832006210652817,-0.047977472669067545,0.9986110369290705
6075,1602248913662440261,3025,7.334666666666671,6.933320453547474,0.9986666666666629,0.2617993877991494,1.1336630582809448,-22.173856735229492,0.021694633280975865,-0.0018832006210652817,-0.047977472669067545,0.9986110369290705
6076,1602248913713904545,3026,7.298666666666667,6.933320453547474,1.0346666666666664,0.2617993877991494,1.2144083976745605,-22.155372619628906,0.01982536101378117,0.0016438291130865823,-0.09830091353243973,0.9949579233109895
6077,1602248913760656734,3026,7.26266666666667,7.339109504636156,1.0706666666666642,0.2617993877991494,1.2144083976745605,-22.155372619628906,0.01982536101378117,0.0016438291130865823,-0.09830091353243973,0.9949579233109895
6078,1602248913810936606,3027,7.226666666666672,7.339109504636156,1.1066666666666614,0.2617993877991494,1.3027710914611816,-22.140491485595703,0.022182906298573796,0.003534827604510097,-0.14847039425235148,0.9886617192018432
6079,1602248913861224157,3028,7.190666666666669,7.339109504636156,1.1426666666666652,0.4232423436086249,1.402099847793579,-22.1472225189209,0.02465853210721818,0.004161715768238272,-0.20040518074561411,0.9793939132300505
6080,1602248913911553240,3028,7.1546666666666665,7.339109504636156,1.1786666666666679,0.4232423436086249,1.402099847793579,-22.1472225189209,0.02465853210721818,0.004161715768238272,-0.20040518074561411,0.9793939132300505
6081,1602248913962791894,3028,7.118666666666668,7.339109504636156,1.2146666666666655,0.4232423436086249,1.402099847793579,-22.1472225189209,0.02465853210721818,0.004161715768238272,-0.20040518074561411,0.9793939132300505
6082,1602248914013121178,3029,7.08266666666667,7.613998861825262,1.2506666666666633,0.4232423436086249,1.5023069381713867,-22.17123794555664,0.02496863454163667,0.0020470758561414427,-0.2524859894584112,0.9672761827155655
6083,1602248914063451933,3030,7.046666666666668,7.613998861825262,1.286666666666666,0.4232423436086249,1.5827603340148926,-22.223186492919922,0.025352680887716434,0.004493883895452178,-0.3016095429073893,0.9530838347753849
6084,1602248914109495898,3030,7.010666666666671,7.613998861825262,1.3226666666666635,0.7810348402674625,1.5827603340148926,-22.223186492919922,0.025352680887716434,0.004493883895452178,-0.3016095429073893,0.9530838347753849
6085,1602248914159943979,3031,6.974666666666667,7.613998861825262,1.3586666666666667,0.7810348402674625,1.6682648658752441,-22.272003173828125,0.02134309088577904,0.008677037713458754,-0.3504941315750044,0.936281525013646
6086,1602248914210244586,3031,6.93866666666667,7.613998861825262,1.3946666666666645,0.7810348402674625,1.6682648658752441,-22.272003173828125,0.02134309088577904,0.008677037713458754,-0.3504941315750044,0.936281525013646
6087,1602248914261860007,3031,6.902666666666666,7.382742735936014,1.4306666666666672,0.7810348402674625,1.6682648658752441,-22.272003173828125,0.02134309088577904,0.008677037713458754,-0.3504941315750044,0.936281525013646
6088,1602248914312181219,3032,6.866666666666669,7.382742735936014,1.466666666666665,0.7810348402674625,1.7587336301803589,-22.348234176635742,0.020767366670659117,0.010927502603836702,-0.3982982076817131,0.9169557785589911
6089,1602248914359372649,3033,6.830666666666671,7.382742735936014,1.502666666666663,0.7810348402674625,1.8362642526626587,-22.431631088256836,0.02342064116992604,0.014331018916658136,-0.4410168744475826,0.8970787305414097
6090,1602248914409738067,3033,6.794666666666673,7.382742735936014,1.5386666666666602,1.0951941056264418,1.8362642526626587,-22.431631088256836,0.02342064116992604,0.014331018916658136,-0.4410168744475826,0.8970787305414097
6091,1602248914460065667,3034,6.758666666666666,7.382742735936014,1.5746666666666687,1.0951941056264418,1.9134211540222168,-22.52448081970215,0.026477311413176597,0.016155344502628264,-0.4828305558568494,0.8751643145774856
6092,1602248914510371247,3034,6.722666666666667,7.304202919596269,1.6106666666666662,1.0951941056264418,1.9134211540222168,-22.52448081970215,0.026477311413176597,0.016155344502628264,-0.4828305558568494,0.8751643145774856
6093,1602248914560678565,3034,6.686666666666669,7.304202919596269,1.6466666666666645,1.0951941056264418,1.9134211540222168,-22.52448081970215,0.026477311413176597,0.016155344502628264,-0.4828305558568494,0.8751643145774856
6094,1602248914610991482,3035,6.650666666666667,7.304202919596269,1.6826666666666668,1.0951941056264418,1.9790966510772705,-22.62567901611328,0.028329033912863354,0.015710023709862603,-0.5206866508122625,0.8531330962373318
6095,1602248914661353141,3036,6.61466666666667,7.304202919596269,1.7186666666666643,1.4442599560253078,2.0324206352233887,-22.74569320678711,0.02705176803143571,0.017446185108095646,-0.560315616806219,0.8276535392559844
6096,1602248914711674797,3036,6.578666666666672,7.304202919596269,1.754666666666662,1.4442599560253078,2.0324206352233887,-22.74569320678711,0.02705176803143571,0.017446185108095646,-0.560315616806219,0.8276535392559844
6097,1602248914761998836,3037,6.542666666666669,7.12530667126685,1.7906666666666649,1.4442599560253078,2.0886197090148926,-22.860572814941406,0.025028651195022605,0.020124279065560434,-0.5985278103444546,0.8004580147757004
6098,1602248914812344346,3037,6.506666666666665,7.12530667126685,1.826666666666668,1.4442599560253078,2.0886197090148926,-22.860572814941406,0.025028651195022605,0.020124279065560434,-0.5985278103444546,0.8004580147757004
6099,1602248914863062847,3038,6.470666666666668,7.12530667126685,1.8626666666666662,1.4442599560253078,2.1458940505981445,-22.974132537841797,0.02404763060097018,0.021043120389888863,-0.6342029809686269,0.7725060470276479
6100,1602248914913368717,3038,6.43466666666667,7.12530667126685,1.8986666666666638,1.6536994662646272,2.1458940505981445,-22.974132537841797,0.02404763060097018,0.021043120389888863,-0.6342029809686269,0.7725060470276479
6101,1602248914959692744,3038,6.3986666666666725,7.12530667126685,1.9346666666666612,1.6536994662646272,2.1458940505981445,-22.974132537841797,0.02404763060097018,0.021043120389888863,-0.6342029809686269,0.7725060470276479
6102,1602248915010007897,3039,6.362666666666669,7.138396640656808,1.9706666666666643,1.6536994662646272,2.190197706222534,-23.097440719604492,0.024046134363657323,0.020777049690258207,-0.6671051610484072,0.7442855093176193
6103,1602248915061060983,3040,6.326666666666666,7.138396640656808,2.0066666666666673,1.6536994662646272,2.212794542312622,-23.215782165527344,0.02358886743288046,0.021467196975365945,-0.6974088879060456,0.7159634026891366
6104,1602248915111354579,3040,6.290666666666668,7.138396640656808,2.0426666666666655,1.7016960206944713,2.212794542312622,-23.215782165527344,0.02358886743288046,0.021467196975365945,-0.6974088879060456,0.7159634026891366
6105,1602248915161652355,3041,6.254666666666665,7.138396640656808,2.078666666666668,1.7016960206944713,2.2318761348724365,-23.333660125732422,0.020745817770060414,0.022787415784116905,-0.7267513847325252,0.6862090884692065
6106,1602248915211960115,3041,6.218666666666669,7.138396640656808,2.114666666666665,1.7016960206944713,2.2318761348724365,-23.333660125732422,0.020745817770060414,0.022787415784116905,-0.7267513847325252,0.6862090884692065
6107,1602248915262262709,3042,6.18266666666667,6.754424205218055,2.1506666666666634,1.7016960206944713,2.228374481201172,-23.4561824798584,0.0167145600316589,0.020781700194583808,-0.7540287754364546,0.656299858810493
6108,1602248915312623354,3042,6.146666666666673,6.754424205218055,2.186666666666661,1.7016960206944713,2.228374481201172,-23.4561824798584,0.0167145600316589,0.020781700194583808,-0.7540287754364546,0.656299858810493
6109,1602248915362972393,3043,6.110666666666664,6.754424205218055,2.222666666666669,1.959132085363635,2.2252421379089355,-23.576387405395508,0.011637224735716335,0.018936353723705696,-0.7796046079277726,0.6258776790459848
6110,1602248915413284787,3043,6.074666666666667,6.754424205218055,2.258666666666667,1.959132085363635,2.2252421379089355,-23.576387405395508,0.011637224735716335,0.018936353723705696,-0.7796046079277726,0.6258776790459848
6111,1602248915463599122,3043,6.0386666666666695,6.754424205218055,2.2946666666666644,1.959132085363635,2.2252421379089355,-23.576387405395508,0.011637224735716335,0.018936353723705696,-0.7796046079277726,0.6258776790459848
6112,1602248915510894061,3044,6.002666666666672,6.575527956888637,2.3306666666666622,1.959132085363635,2.212932825088501,-23.709383010864258,0.011758457104763047,0.02047638522051567,-0.8024872615823069,0.5962018036306715
6113,1602248915562749226,3045,5.966666666666669,6.575527956888637,2.3666666666666654,1.959132085363635,2.187995195388794,-23.835126876831055,0.012616341995006683,0.022482301721913275,-0.8240168664481898,0.5659786780957136
6114,1602248915613096682,3045,5.930666666666671,6.575527956888637,2.402666666666663,2.2165681500327987,2.187995195388794,-23.835126876831055,0.012616341995006683,0.022482301721913275,-0.8240168664481898,0.5659786780957136
6115,1602248915659660661,3046,5.894666666666668,6.575527956888637,2.438666666666666,2.2165681500327987,2.1572999954223633,-23.969261169433594,0.014465132542869704,0.024639193343445623,-0.8445027236631398,0.534788722507064
6116,1602248915709935773,3046,5.8586666666666645,6.575527956888637,2.474666666666669,2.2165681500327987,2.1572999954223633,-23.969261169433594,0.014465132542869704,0.024639193343445623,-0.8445027236631398,0.534788722507064
6117,1602248915761385084,3047,5.8226666666666675,6.575527956888637,2.5106666666666664,2.2165681500327987,2.1172494888305664,-24.091106414794922,0.01818874717865915,0.026305545068673823,-0.8624712152502938,0.5050948857877207
6118,1602248915811724060,3047,5.78666666666667,6.466444878638991,2.5466666666666637,2.2165681500327987,2.1172494888305664,-24.091106414794922,0.01818874717865915,0.026305545068673823,-0.8624712152502938,0.5050948857877207
6119,1602248915862593717,3048,5.750666666666672,6.466444878638991,2.582666666666662,2.2165681500327987,2.069064140319824,-24.20657730102539,0.018099302894277157,0.026758773824468934,-0.8791274068000225,0.4754907898735
6120,1602248915912975307,3048,5.714666666666669,6.466444878638991,2.6186666666666647,2.3343778745424157,2.069064140319824,-24.20657730102539,0.018099302894277157,0.026758773824468934,-0.8791274068000225,0.4754907898735
6121,1602248915963380980,3049,5.6786666666666665,6.466444878638991,2.6546666666666674,2.3343778745424157,2.0248613357543945,-24.319610595703125,0.0169890435995505,0.0257074758323544,-0.8955638539324468,0.44386480664827876
6122,1602248916009643459,3049,5.642666666666669,6.466444878638991,2.690666666666665,2.3343778745424157,2.0248613357543945,-24.319610595703125,0.0169890435995505,0.0257074758323544,-0.8955638539324468,0.44386480664827876
6123,1602248916060114405,3050,5.60666666666667,6.222098783359785,2.7266666666666635,2.3343778745424157,1.9712493419647217,-24.42765235900879,0.01225751393432568,0.024921084036587618,-0.9108138512499474,0.41188205318667126
6124,1602248916110437999,3050,5.570666666666668,6.222098783359785,2.762666666666666,2.3343778745424157,1.9712493419647217,-24.42765235900879,0.01225751393432568,0.024921084036587618,-0.9108138512499474,0.41188205318667126
6125,1602248916161169104,3050,5.53466666666667,6.222098783359785,2.7986666666666635,2.2427480888127134,1.9712493419647217,-24.42765235900879,0.01225751393432568,0.024921084036587618,-0.9108138512499474,0.41188205318667126
6126,1602248916211459250,3051,5.498666666666672,6.222098783359785,2.834666666666662,2.2427480888127134,1.9083327054977417,-24.529748916625977,0.0072377175833991825,0.024592202170282552,-0.9231540971198013,0.3835745090843877
6127,1602248916261809830,3051,5.462666666666664,6.222098783359785,2.87066666666667,2.2427480888127134,1.9083327054977417,-24.529748916625977,0.0072377175833991825,0.024592202170282552,-0.9231540971198013,0.3835745090843877
6128,1602248916312132545,3052,5.426666666666667,6.00829594999048,2.906666666666667,2.2427480888127134,1.834566593170166,-24.620885848999023,0.007061848652890525,0.02675836337991477,-0.9347405433079504,0.354251873976359
6129,1602248916362439406,3053,5.390666666666668,6.00829594999048,2.942666666666665,2.4914575072219054,1.7557668685913086,-24.709943771362305,0.004643649628307654,0.024809718201554677,-0.9449864369004398,0.3261343645808187
6130,1602248916412722076,3053,5.354666666666671,6.00829594999048,2.978666666666663,2.4914575072219054,1.7557668685913086,-24.709943771362305,0.004643649628307654,0.024809718201554677,-0.9449864369004398,0.3261343645808187
6131,1602248916463036130,3054,5.318666666666668,6.00829594999048,3.0146666666666655,2.4914575072219054,1.6771042346954346,-24.794815063476562,0.003107623242699705,0.02564288913337195,-0.9539877317027614,0.2987311375712551
6132,1602248916513360137,3054,5.28266666666667,6.00829594999048,3.0506666666666633,2.4914575072219054,1.6771042346954346,-24.794815063476562,0.003107623242699705,0.02564288913337195,-0.9539877317027614,0.2987311375712551
6133,1602248916563687799,3055,5.246666666666668,5.711589977151443,3.086666666666666,2.4914575072219054,1.583627462387085,-24.87173080444336,0.004222766895678861,0.025600651800289496,-0.961831932628105,0.27240799516330705
6134,1602248916609593562,3055,5.210666666666665,5.711589977151443,3.122666666666669,2.4914575072219054,1.583627462387085,-24.87173080444336,0.004222766895678861,0.025600651800289496,-0.961831932628105,0.27240799516330705
6135,1602248916659911985,3056,5.174666666666667,5.711589977151443,3.158666666666667,3.015056282820204,1.4821572303771973,-24.946147918701172,0.005421702044602623,0.023814197705096678,-0.9680867616577359,0.24942241307246166
6136,1602248916710202578,3056,5.138666666666668,5.711589977151443,3.194666666666665,3.015056282820204,1.4821572303771973,-24.946147918701172,0.005421702044602623,0.023814197705096678,-0.9680867616577359,0.24942241307246166
6137,1602248916760499232,3056,5.102666666666671,5.711589977151443,3.2306666666666626,3.015056282820204,1.4821572303771973,-24.946147918701172,0.005421702044602623,0.023814197705096678,-0.9680867616577359,0.24942241307246166
6138,1602248916810817117,3057,5.066666666666668,5.458517235612265,3.2666666666666653,3.015056282820204,1.373647689819336,-25.010042190551758,0.004227767552430198,0.022936073100605775,-0.973113913659736,0.22914052053446712
6139,1602248916861127361,3058,5.030666666666665,5.458517235612265,3.3026666666666684,3.0325095753401476,1.2658977508544922,-25.07061767578125,0.004978210290644191,0.02299014593142911,-0.9775018675413122,0.20961101752945943
6140,1602248916911471621,3058,4.994666666666667,5.458517235612265,3.3386666666666662,3.0325095753401476,1.2658977508544922,-25.07061767578125,0.004978210290644191,0.02299014593142911,-0.9775018675413122,0.20961101752945943
6141,1602248916961784907,3059,4.95866666666667,5.458517235612265,3.3746666666666636,3.0325095753401476,1.165705680847168,-25.12744903564453,0.005616021783631112,0.026427907919037548,-0.9812058797259694,0.19106314002312746
6142,1602248917012104330,3059,4.922666666666667,5.458517235612265,3.4106666666666663,3.0325095753401476,1.165705680847168,-25.12744903564453,0.005616021783631112,0.026427907919037548,-0.9812058797259694,0.19106314002312746
6143,1602248917062928801,3059,4.886666666666669,5.375614096142535,3.4466666666666645,3.0325095753401476,1.165705680847168,-25.12744903564453,0.005616021783631112,0.026427907919037548,-0.9812058797259694,0.19106314002312746
6144,1602248917113244694,3060,4.850666666666672,5.375614096142535,3.4826666666666624,3.167772592369708,1.054553508758545,-25.190011978149414,0.005716446939103797,0.026989183935351758,-0.9843586360237304,0.1740031028114
6145,1602248917163584033,3061,4.814666666666664,5.375614096142535,3.51866666666667,3.167772592369708,0.9426525235176086,-25.23307991027832,0.0046171718265130765,0.02698892005652899,-0.9871741415136144,0.15728201959826366
6146,1602248917209628888,3061,4.778666666666666,5.375614096142535,3.5546666666666678,3.167772592369708,0.9426525235176086,-25.23307991027832,0.0046171718265130765,0.02698892005652899,-0.9871741415136144,0.15728201959826366
6147,1602248917259953810,3061,4.7426666666666675,5.375614096142535,3.590666666666666,3.167772592369708,0.9426525235176086,-25.23307991027832,0.0046171718265130765,0.02698892005652899,-0.9871741415136144,0.15728201959826366
6148,1602248917310236431,3062,4.7066666666666706,5.2665310178928895,3.6266666666666634,3.167772592369708,0.8284947872161865,-25.275096893310547,0.005412138429524392,0.027307408604735142,-0.9895166056706036,0.14171051098926593
6149,1602248917362046361,3062,4.670666666666667,5.2665310178928895,3.662666666666666,3.442661949558815,0.8284947872161865,-25.275096893310547,0.005412138429524392,0.027307408604735142,-0.9895166056706036,0.14171051098926593
6150,1602248917412375795,3063,4.6346666666666705,5.2665310178928895,3.6986666666666634,3.442661949558815,0.7135838270187378,-25.312957763671875,0.009154146200298979,0.02735941594342312,-0.9913646860631108,0.12792087237472924
6151,1602248917462708676,3064,4.5986666666666665,5.2665310178928895,3.734666666666667,3.442661949558815,0.5931754112243652,-25.35441780090332,0.010731703552256912,0.027215433939050224,-0.9931637024105173,0.11300478731052767
6152,1602248917512971595,3064,4.5626666666666695,5.2665310178928895,3.7706666666666644,3.442661949558815,0.5931754112243652,-25.35441780090332,0.010731703552256912,0.027215433939050224,-0.9931637024105173,0.11300478731052767
6153,1602248917563283143,3065,4.526666666666666,5.065818153913542,3.806666666666667,3.442661949558815,0.47530218958854675,-25.389558792114258,0.008283347704850287,0.025772333666972194,-0.9946287189796208,0.09990459182658654
6154,1602248917609395667,3065,4.490666666666669,5.065818153913542,3.8426666666666653,3.442661949558815,0.47530218958854675,-25.389558792114258,0.008283347704850287,0.025772333666972194,-0.9946287189796208,0.09990459182658654
6155,1602248917661102760,3066,4.454666666666671,5.065818153913542,3.878666666666663,3.3292155481791834,0.3588513731956482,-25.41962242126465,0.007159720869153618,0.024652669183737017,-0.9958106741994119,0.08776161640013426
6156,1602248917711438192,3066,4.418666666666668,5.065818153913542,3.914666666666666,3.3292155481791834,0.3588513731956482,-25.41962242126465,0.007159720869153618,0.024652669183737017,-0.9958106741994119,0.08776161640013426
6157,1602248917761767153,3067,4.382666666666665,5.065818153913542,3.9506666666666685,3.3292155481791834,0.2383098602294922,-25.447874069213867,0.0057224568424808185,0.02412982828854737,-0.9967536311273617,0.07659779272771518
6158,1602248917812040744,3067,4.346666666666667,4.843288674284264,3.986666666666667,3.3292155481791834,0.2383098602294922,-25.447874069213867,0.0057224568424808185,0.02412982828854737,-0.9967536311273617,0.07659779272771518
6159,1602248917863006921,3068,4.31066666666667,4.843288674284264,4.022666666666664,3.5561083509384463,0.1211862564086914,-25.46373176574707,0.008017636713534095,0.023269629533582914,-0.9974824089277466,0.06650575735767497
6160,1602248917913305470,3068,4.274666666666667,4.843288674284264,4.058666666666667,3.5561083509384463,0.1211862564086914,-25.46373176574707,0.008017636713534095,0.023269629533582914,-0.9974824089277466,0.06650575735767497
6161,1602248917960646406,3069,4.238666666666669,4.843288674284264,4.094666666666665,3.5561083509384463,0.0004571378231048584,-25.4807071685791,0.009561555448609439,0.021531379480723912,-0.9980425451972341,0.05793192739427238
6162,1602248918010957108,3069,4.202666666666671,4.843288674284264,4.130666666666663,3.5561083509384463,0.0004571378231048584,-25.4807071685791,0.009561555448609439,0.021531379480723912,-0.9980425451972341,0.05793192739427238
6163,1602248918061267005,3070,5.0,4.856378643674222,5.0,3.5561083509384463,-0.12301298975944519,-25.496002197265625,0.0077200226288268985,0.022193373573365805,-0.9985896984024715,0.04760819588039332
6164,1602248918111590196,3070,4.964,4.856378643674222,5.036,3.5561083509384463,-0.12301298975944519,-25.496002197265625,0.0077200226288268985,0.022193373573365805,-0.9985896984024715,0.04760819588039332
6165,1602248918162042733,3071,4.928,4.856378643674222,5.072,3.8964475550773408,-0.24829202890396118,-25.514413833618164,0.005717454257776801,0.022549656738489198,-0.9990124296325819,0.03785483641760905
6166,1602248918212336472,3071,4.892,4.856378643674222,5.1080000000000005,3.8964475550773408,-0.24829202890396118,-25.514413833618164,0.005717454257776801,0.022549656738489198,-0.9990124296325819,0.03785483641760905
6167,1602248918262669893,3072,4.856000000000001,4.856378643674222,5.144,3.8964475550773408,-0.3721303343772888,-25.529672622680664,0.00719005917254325,0.022732551967498144,-0.9992323775327773,0.031085506599167412
6168,1602248918313017139,3072,4.82,5.1661745859032155,5.180000000000001,3.8964475550773408,-0.3721303343772888,-25.529672622680664,0.00719005917254325,0.022732551967498144,-0.9992323775327773,0.031085506599167412
6169,1602248918363336983,3073,4.784000000000001,5.1661745859032155,5.216,3.8964475550773408,-0.5027915239334106,-25.53632354736328,0.008857254630690285,0.022272691114694633,-0.9994186112011663,0.024248921002311775
6170,1602248918413669996,3073,4.748,5.1661745859032155,5.252000000000001,4.328416544945937,-0.5027915239334106,-25.53632354736328,0.008857254630690285,0.022272691114694633,-0.9994186112011663,0.024248921002311775
6171,1602248918460061204,3074,4.712,5.1661745859032155,5.288,4.328416544945937,-0.639289379119873,-25.539505004882812,0.006624502202793512,0.021031933740203693,-0.9995918633140904,0.018162704542560457
6172,1602248918510645278,3074,4.676,5.1661745859032155,5.324,4.328416544945937,-0.639289379119873,-25.539505004882812,0.006624502202793512,0.021031933740203693,-0.9995918633140904,0.018162704542560457
6173,1602248918560960661,3074,4.64,5.427973973702365,5.36,4.328416544945937,-0.639289379119873,-25.539505004882812,0.006624502202793512,0.021031933740203693,-0.9995918633140904,0.018162704542560457
6174,1602248918611268821,3075,4.604,5.427973973702365,5.396,4.328416544945937,-0.7843275666236877,-25.548213958740234,0.008536518634896847,0.018208477537678396,-0.9997164428542178,0.012754918498824945
6175,1602248918661580451,3076,4.5680000000000005,5.427973973702365,5.432,4.703662334124719,-0.9265344738960266,-25.550174713134766,0.006690187345044972,0.01615875506980053,-0.9998231075711633,0.006925849452313642
6176,1602248918711889630,3076,4.532,5.427973973702365,5.468000000000001,4.703662334124719,-0.9265344738960266,-25.550174713134766,0.006690187345044972,0.01615875506980053,-0.9998231075711633,0.006925849452313642
6177,1602248918762842742,3077,4.496,5.427973973702365,5.5040000000000004,4.703662334124719,-1.0704141855239868,-25.553712844848633,0.003203936928763597,0.01669173843844635,-0.9998555079020812,0.00039243633605275276
6178,1602248918813168253,3077,4.460000000000001,5.31889089545272,5.54,4.703662334124719,-1.0704141855239868,-25.553712844848633,0.003203936928763597,0.01669173843844635,-0.9998555079020812,0.00039243633605275276
6179,1602248918863540463,3077,4.424,5.31889089545272,5.5760000000000005,4.703662334124719,-1.0704141855239868,-25.553712844848633,0.003203936928763597,0.01669173843844635,-0.9998555079020812,0.00039243633605275276
6180,1602248918913913618,3078,4.388,5.31889089545272,5.612,4.782202150464463,-1.2190558910369873,-25.55789566040039,-0.0004928173444787771,-0.018744554785068333,0.9998062065218791,0.006004841544129622
6181,1602248918959475310,3079,4.351999999999999,5.31889089545272,5.648000000000001,4.782202150464463,-1.3656773567199707,-25.56317138671875,-0.001456846414739908,-0.021817166713340056,0.9996964321709291,0.011357900823686684
6182,1602248919009787240,3079,4.316,5.31889089545272,5.684,4.782202150464463,-1.3656773567199707,-25.56317138671875,-0.001456846414739908,-0.021817166713340056,0.9996964321709291,0.011357900823686684
6183,1602248919060101133,3079,4.28,5.214171140333059,5.72,4.782202150464463,-1.3656773567199707,-25.56317138671875,-0.001456846414739908,-0.021817166713340056,0.9996964321709291,0.011357900823686684
6184,1602248919110393910,3080,4.244,5.214171140333059,5.756,4.782202150464463,-1.509629487991333,-25.56221580505371,-0.0023789184202517165,-0.023315005829788776,0.9996142537458945,0.014904216589020173
6185,1602248919160727260,3080,4.208,5.214171140333059,5.792000000000001,4.956735075663896,-1.509629487991333,-25.56221580505371,-0.0023789184202517165,-0.023315005829788776,0.9996142537458945,0.014904216589020173
6186,1602248919211060265,3081,4.172000000000001,5.214171140333059,5.828,4.956735075663896,-1.658564805984497,-25.55777931213379,-0.0027451896405815395,-0.01965505884256885,0.9996827337515691,0.01551217810273331
6187,1602248919261372356,3082,4.136,5.214171140333059,5.864000000000001,4.956735075663896,-1.8054869174957275,-25.550716400146484,-0.0009252099733619548,-0.017410346901699226,0.9997210560610742,0.015934504199294354
6188,1602248919311687007,3082,4.1000000000000005,5.078908123303499,5.9,4.956735075663896,-1.8054869174957275,-25.550716400146484,-0.0009252099733619548,-0.017410346901699226,0.9997210560610742,0.015934504199294354
6189,1602248919361980495,3082,4.064,5.078908123303499,5.936000000000001,4.956735075663896,-1.8054869174957275,-25.550716400146484,-0.0009252099733619548,-0.017410346901699226,0.9997210560610742,0.015934504199294354
6190,1602248919412292111,3083,4.028,5.078908123303499,5.972,4.904375198104066,-1.9461662769317627,-25.545358657836914,-0.0014501542297822043,-0.01722346548472955,0.9996751168125926,0.018733101773730828
6191,1602248919462611065,3084,3.992,5.078908123303499,6.008,4.904375198104066,-2.091403007507324,-25.540491104125977,-0.002117170641902703,-0.01892661297523902,0.9995968497752351,0.021060985386110894
6192,1602248919512957138,3084,3.9559999999999995,5.078908123303499,6.0440000000000005,4.904375198104066,-2.091403007507324,-25.540491104125977,-0.002117170641902703,-0.01892661297523902,0.9995968497752351,0.021060985386110894
